Brand,Category_Name,Color,Discount,Gender,ProductID,Product_Description,Product_Name,SKU,Selling_Price,Size,Sub-Category,error_reason
Samsung,Electronics,Black,25,nan,PROD_00720,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Mobiles Classic,SKU-ELE-0720,18294.75,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Blue,5,nan,PROD_00519,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Laptops Premium,SKU-ELE-0519,16874.85,nan,Laptops,Gender: invalid value | Size: invalid value
Samsung,Electronics,Blue,5,nan,PROD_00599,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung TV Deluxe,SKU-ELE-0599,11694.5,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Blue,15,nan,PROD_00494,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Computers Classic,SKU-ELE-0494,73538.6,nan,Computers,Gender: invalid value | Size: invalid value
Samsung,Electronics,Blue,15,nan,PROD_00673,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Advanced,SKU-ELE-0673,63128.65,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Blue,20,nan,PROD_00662,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Pro,SKU-ELE-0662,15213.6,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Green,10,nan,PROD_00593,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung TV Advanced,SKU-ELE-0593,45676.8,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Green,25,nan,PROD_00557,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Laptops Pro,SKU-ELE-0557,67136.25,nan,Laptops,Gender: invalid value | Size: invalid value
Samsung,Electronics,Green,25,nan,PROD_00676,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Mobiles Deluxe,SKU-ELE-0676,45056.25,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Green,25,nan,PROD_00716,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Premium,SKU-ELE-0716,51700.5,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Grey,15,nan,PROD_00748,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Cameras Deluxe,SKU-ELE-0748,45017.7,nan,Cameras,Gender: invalid value | Size: invalid value
Samsung,Electronics,Grey,20,nan,PROD_00493,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Computers Deluxe,SKU-ELE-0493,36124.0,nan,Computers,Gender: invalid value | Size: invalid value
Samsung,Electronics,Grey,25,nan,PROD_00600,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung TV Pro,SKU-ELE-0600,11667.75,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Grey,30,nan,PROD_00764,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Watches Premium,SKU-ELE-0764,35497.0,nan,Watches,Gender: invalid value | Size: invalid value
Samsung,Electronics,Maroon,15,nan,PROD_00596,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung TV Premium,SKU-ELE-0596,68538.9,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Maroon,20,nan,PROD_00495,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Computers Deluxe,SKU-ELE-0495,51746.4,nan,Computers,Gender: invalid value | Size: invalid value
Samsung,Electronics,Maroon,25,nan,PROD_00564,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Laptops Premium,SKU-ELE-0564,30258.0,nan,Laptops,Gender: invalid value | Size: invalid value
Samsung,Electronics,Navy,5,nan,PROD_00587,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung TV Advanced,SKU-ELE-0587,82742.15,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Navy,15,nan,PROD_00619,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung TV Deluxe,SKU-ELE-0619,52535.1,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Navy,20,nan,PROD_00502,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Computers Deluxe,SKU-ELE-0502,1948.8,nan,Computers,Gender: invalid value | Size: invalid value
Samsung,Electronics,Navy,25,nan,PROD_00699,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Mobiles Pro,SKU-ELE-0699,63409.5,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Navy,30,nan,PROD_00731,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Cameras Advanced,SKU-ELE-0731,50643.6,nan,Cameras,Gender: invalid value | Size: invalid value
Samsung,Electronics,Pink,20,nan,PROD_00526,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Laptops Pro,SKU-ELE-0526,53296.0,nan,Laptops,Gender: invalid value | Size: invalid value
Samsung,Electronics,Pink,20,nan,PROD_00755,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Watches Premium,SKU-ELE-0755,23373.6,nan,Watches,Gender: invalid value | Size: invalid value
Samsung,Electronics,Pink,30,nan,PROD_00547,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Laptops Classic,SKU-ELE-0547,43862.0,nan,Laptops,Gender: invalid value | Size: invalid value
Samsung,Electronics,Pink,30,nan,PROD_00648,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Headphones Pro,SKU-ELE-0648,49612.5,nan,Headphones,Gender: invalid value | Size: invalid value
Samsung,Electronics,Pink,30,nan,PROD_00722,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Mobiles Premium,SKU-ELE-0722,68497.8,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Pink,30,nan,PROD_00737,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Cameras Advanced,SKU-ELE-0737,13410.6,nan,Cameras,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,20,nan,PROD_00701,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Premium,SKU-ELE-0701,53458.4,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,25,nan,PROD_00618,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung TV Deluxe,SKU-ELE-0618,39279.75,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,25,nan,PROD_00672,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Classic,SKU-ELE-0672,66922.5,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,25,nan,PROD_00741,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Cameras Classic,SKU-ELE-0741,6735.75,nan,Cameras,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,30,nan,PROD_00533,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Laptops Premium,SKU-ELE-0533,14957.6,nan,Laptops,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,30,nan,PROD_00621,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Headphones Advanced,SKU-ELE-0621,31121.3,nan,Headphones,Gender: invalid value | Size: invalid value
Samsung,Electronics,Red,30,nan,PROD_00695,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Pro,SKU-ELE-0695,50724.8,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,White,5,nan,PROD_00679,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Mobiles Classic,SKU-ELE-0679,16066.4,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,White,10,nan,PROD_00496,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Computers Advanced,SKU-ELE-0496,43419.6,nan,Computers,Gender: invalid value | Size: invalid value
Samsung,Electronics,White,15,nan,PROD_00610,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung TV Advanced,SKU-ELE-0610,73904.95,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,White,25,nan,PROD_00775,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Samsung Watches Classic,SKU-ELE-0775,34374.0,nan,Watches,Gender: invalid value | Size: invalid value
Sony,Electronics,Beige,10,nan,PROD_00583,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony TV Classic,SKU-ELE-0583,22513.5,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Beige,10,nan,PROD_00584,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony TV Deluxe,SKU-ELE-0584,88526.7,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Beige,15,nan,PROD_00627,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Headphones Pro,SKU-ELE-0627,27694.7,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Beige,25,nan,PROD_00565,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Laptops Premium,SKU-ELE-0565,55104.0,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Beige,30,nan,PROD_00649,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Headphones Deluxe,SKU-ELE-0649,46428.2,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Black,5,nan,PROD_00624,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Headphones Advanced,SKU-ELE-0624,14547.35,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Black,15,nan,PROD_00510,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Deluxe,SKU-ELE-0510,83999.55,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Black,15,nan,PROD_00664,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Mobiles Pro,SKU-ELE-0664,75800.45,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,Black,20,nan,PROD_00733,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Cameras Premium,SKU-ELE-0733,37681.6,nan,Cameras,Gender: invalid value | Size: invalid value
Sony,Electronics,Black,25,nan,PROD_00665,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Mobiles Premium,SKU-ELE-0665,7260.0,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,Blue,10,nan,PROD_00740,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Cameras Classic,SKU-ELE-0740,33704.1,nan,Cameras,Gender: invalid value | Size: invalid value
Sony,Electronics,Blue,20,nan,PROD_00577,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony TV Classic,SKU-ELE-0577,9249.6,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,10,nan,PROD_00604,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony TV Premium,SKU-ELE-0604,17809.2,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,15,nan,PROD_00476,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Computers Premium,SKU-ELE-0476,83132.55,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,15,nan,PROD_00569,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Laptops Premium,SKU-ELE-0569,63585.1,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,25,nan,PROD_00645,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Headphones Pro,SKU-ELE-0645,19179.75,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,30,nan,PROD_00498,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Pro,SKU-ELE-0498,60018.0,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,30,nan,PROD_00646,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Headphones Deluxe,SKU-ELE-0646,64239.7,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Green,30,nan,PROD_00772,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Watches Advanced,SKU-ELE-0772,28494.2,nan,Watches,Gender: invalid value | Size: invalid value
Sony,Electronics,Grey,5,nan,PROD_00753,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Watches Classic,SKU-ELE-0753,71200.6,nan,Watches,Gender: invalid value | Size: invalid value
Sony,Electronics,Grey,10,nan,PROD_00726,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Mobiles Advanced,SKU-ELE-0726,31065.3,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,Grey,30,nan,PROD_00542,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Laptops Deluxe,SKU-ELE-0542,65151.1,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Grey,30,nan,PROD_00605,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony TV Deluxe,SKU-ELE-0605,19772.2,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,5,nan,PROD_00640,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Headphones Pro,SKU-ELE-0640,2438.65,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,5,nan,PROD_00670,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Mobiles Pro,SKU-ELE-0670,28881.9,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,10,nan,PROD_00751,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Watches Pro,SKU-ELE-0751,41442.3,nan,Watches,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,15,nan,PROD_00528,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Laptops Advanced,SKU-ELE-0528,59042.7,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,15,nan,PROD_00585,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony TV Advanced,SKU-ELE-0585,77744.4,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,15,nan,PROD_00718,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Mobiles Deluxe,SKU-ELE-0718,31413.45,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,20,nan,PROD_00501,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Deluxe,SKU-ELE-0501,44225.6,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Maroon,20,nan,PROD_00579,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony TV Pro,SKU-ELE-0579,77182.4,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,5,nan,PROD_00643,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Headphones Classic,SKU-ELE-0643,56379.65,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,5,nan,PROD_00757,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Watches Classic,SKU-ELE-0757,30674.55,nan,Watches,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,10,nan,PROD_00742,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Cameras Deluxe,SKU-ELE-0742,58838.4,nan,Cameras,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,10,nan,PROD_00768,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Watches Advanced,SKU-ELE-0768,35905.5,nan,Watches,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,15,nan,PROD_00520,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Laptops Premium,SKU-ELE-0520,25925.85,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,15,nan,PROD_00738,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Cameras Advanced,SKU-ELE-0738,47115.5,nan,Cameras,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,25,nan,PROD_00548,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Laptops Advanced,SKU-ELE-0548,25031.25,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Navy,30,nan,PROD_00479,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Advanced,SKU-ELE-0479,35296.8,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,5,nan,PROD_00521,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Laptops Premium,SKU-ELE-0521,35371.35,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,5,nan,PROD_00591,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony TV Deluxe,SKU-ELE-0591,56237.15,nan,TV,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,20,nan,PROD_00489,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Computers Pro,SKU-ELE-0489,57299.2,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,20,nan,PROD_00506,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Classic,SKU-ELE-0506,27972.8,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,20,nan,PROD_00537,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Laptops Premium,SKU-ELE-0537,44178.4,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,20,nan,PROD_00657,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Headphones Deluxe,SKU-ELE-0657,37651.2,nan,Headphones,Gender: invalid value | Size: invalid value
Sony,Electronics,Pink,20,nan,PROD_00667,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Mobiles Classic,SKU-ELE-0667,10425.6,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,5,nan,PROD_00463,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Computers Advanced,SKU-ELE-0463,14865.6,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,5,nan,PROD_00550,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Laptops Deluxe,SKU-ELE-0550,9686.2,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,10,nan,PROD_00475,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Deluxe,SKU-ELE-0475,65266.2,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,10,nan,PROD_00743,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Cameras Deluxe,SKU-ELE-0743,15936.3,nan,Cameras,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,20,nan,PROD_00465,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Computers Advanced,SKU-ELE-0465,70859.2,nan,Computers,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,20,nan,PROD_00558,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Laptops Premium,SKU-ELE-0558,41712.8,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,25,nan,PROD_00549,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Laptops Deluxe,SKU-ELE-0549,45186.75,nan,Laptops,Gender: invalid value | Size: invalid value
Sony,Electronics,Red,30,nan,PROD_00698,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Sony Mobiles Classic,SKU-ELE-0698,2258.2,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,White,5,nan,PROD_00693,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Sony Mobiles Advanced,SKU-ELE-0693,12095.4,nan,Mobiles,Gender: invalid value | Size: invalid value
Sony,Electronics,White,20,nan,PROD_00685,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Sony Mobiles Classic,SKU-ELE-0685,77493.6,nan,Mobiles,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Beige,10,nan,PROD_00534,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Advanced,SKU-ELE-0534,58294.8,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Beige,10,nan,PROD_00778,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Watches Deluxe,SKU-ELE-0778,41323.5,nan,Watches,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Beige,20,nan,PROD_00607,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi TV Premium,SKU-ELE-0607,71498.4,nan,TV,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Beige,20,nan,PROD_00651,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Headphones Classic,SKU-ELE-0651,12559.2,nan,Headphones,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Beige,25,nan,PROD_00514,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Pro,SKU-ELE-0514,59277.75,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Beige,30,nan,PROD_00492,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Computers Advanced,SKU-ELE-0492,15985.2,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,5,nan,PROD_00739,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Cameras Premium,SKU-ELE-0739,19029.45,nan,Cameras,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,10,nan,PROD_00527,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Xiaomi Laptops Advanced,SKU-ELE-0527,10201.5,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,20,nan,PROD_00771,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Watches Advanced,SKU-ELE-0771,57221.6,nan,Watches,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,25,nan,PROD_00485,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Computers Premium,SKU-ELE-0485,50222.25,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,25,nan,PROD_00490,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi Computers Premium,SKU-ELE-0490,2417.25,nan,Computers,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,30,nan,PROD_00518,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Xiaomi Laptops Deluxe,SKU-ELE-0518,22231.3,nan,Laptops,Gender: invalid value | Size: invalid value
Xiaomi,Electronics,Black,30,nan,PROD_00612,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Xiaomi TV Pro,SKU-ELE-0612,43560.3,nan,TV,Gender: invalid value | Size: invalid value
